"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"Lavage Total CellCount cells_per_mcL","358","362.636363636364","542.523544904661","377.582217381887","1.43683552860741","0.522894929128222","0.304026118445716","0.304026118445716","1","BO","0.637061403508772","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","362.636363636364","367.272727272727","566.931480348933","354.989035717585","1.59703941053537","0.675399914929729","0.373841375858863","0.373841375858863","1","BO","0.573464912280702","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","367.272727272727","371.909090909091","591.319378122793","336.910991930159","1.75512046886666","0.811570058376959","0.430238540465698","0.430238540465698","1","BO","0.538377192982456","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","371.909090909091","376.545454545455","615.505917793008","321.678680014311","1.91341843906355","0.936152406328416","0.47737516291031","0.47737516291031","1","BO","0.520833333333333","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","376.545454545455","381.181818181818","639.30977892634","307.208197963862","2.08103098538257","1.05729844615204","0.519468952156826","0.519468952156826","1","BO","0.50219298245614","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","381.181818181818","385.818181818182","662.549641089555","293.088523473215","2.26057858983382","1.17669207434463","0.557635375077355","0.557635375077355","1","BO","0.482456140350877","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","385.818181818182","390.454545454545","685.044183849418","279.319264395041","2.45254900457049","1.2942819633332","0.592260950490109","0.592260950490109","1","BO","0.451754385964912","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","390.454545454545","395.090909090909","706.612086772692","265.900028582013","2.6574351666711","1.41003449481826","0.623697310646839","0.623697310646839","1","BO","0.417763157894737","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","395.090909090909","399.727272727273","727.072029426142","252.830423886804","2.87572997841297","1.52392821781716","0.652262205594188","0.652262205594188","1","BO","0.37719298245614","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","399.727272727273","404.363636363636","746.622488056431","240.110058162087","3.10950109200516","1.63668312381912","0.678405001184563","0.678405001184563","1","BO","0.350877192982456","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","404.363636363636","409","766.006605339925","227.738539260533","3.36353525330912","1.74997837917646","0.702693765728729","0.702693765728729","1","BO","0.331140350877193","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","409","413.636363636364","785.698119319762","215.715475034815","3.64228908098946","1.86484543059565","0.725447382740872","0.725447382740872","1","BO","0.296052631578947","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","413.636363636364","418.272727272727","805.735072919157","204.040473337607","3.94889827365761","1.98145020345792","0.746764811170037","0.746764811170037","1","BO","0.277412280701754","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","418.272727272727","422.909090909091","826.154088324439","192.71314202158","4.28696289032497","2.0999559286604","0.766734626451549","0.766734626451549","1","BO","0.257675438596491","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","422.909090909091","427.545454545455","846.991787721935","181.733088939407","4.66063606063691","2.22052686022422","0.785437011817794","0.785437011817794","1","BO","0.233552631578947","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","427.545454545455","432.181818181818","868.284793297974","171.099921943761","5.07472349159443","2.34332921576121","0.802944928594364","0.802944928594364","1","BO","0.223684210526316","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","432.181818181818","436.818181818182","890.069727238883","160.813248887313","5.53480346549421","2.4685320894746","0.819325111318888","0.819325111318888","1","BO","0.206140350877193","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","436.818181818182","441.454545454545","912.38321173099","150.872677622737","6.04737203652233","2.59630833684218","0.834638915224559","0.834638915224559","1","BO","0.184210526315789","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","441.454545454545","446.090909090909","935.261868960623","141.277816002706","6.62001930255428","2.72683542362747","0.848943038638247","0.848943038638247","1","BO","0.169956140350877","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","446.090909090909","450.727272727273","958.74232111411","132.028271879891","7.26164409685147","2.86029622340583","0.862290138891056","0.862290138891056","1","BO","0.168859649122807","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","450.727272727273","455.363636363636","982.861190377779","123.123653106965","7.98271628217453","2.99687973642594","0.874729357194742","0.874729357194742","1","BO","0.168859649122807","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","455.363636363636","460","1007.65509893796","114.563567536601","8.7955981173162","3.13678168702593","0.886306765422665","0.886306765422665","1","BO","0.173245614035088","0.979628347183749"
