"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"FEV1 Percent Predicted","218.909090909091","223.545454545455","71.5721363501059","81.3616198395592","0.879679343789397","-0.184950359124449","-0.120320656210603","0.120320656210603","-1","non-BO","0.514917127071823","0.768414789630259"
"FEV1 Percent Predicted","223.545454545455","228.181818181818","72.5567659928801","81.4084025022733","0.891268760504838","-0.166067555417864","-0.108731239495162","0.108731239495162","-1","non-BO","0.549171270718232","0.781978056182398"
"FEV1 Percent Predicted","228.181818181818","232.818181818182","73.5442755268684","81.4539515629916","0.902893894226773","-0.147371639038566","-0.0971061057732271","0.0971061057732271","-1","non-BO","0.572375690607735","0.781978056182398"
"FEV1 Percent Predicted","232.818181818182","237.454545454545","74.5076957213971","81.4999203011571","0.914205749478988","-0.12940920274618","-0.0857942505210124","0.0857942505210124","-1","non-BO","0.604419889502762","0.814287906691222"
"FEV1 Percent Predicted","237.454545454545","242.090909090909","75.4200573457923","81.5479619962127","0.924855207899554","-0.112700574875742","-0.0751447921004456","0.0751447921004456","-1","non-BO","0.659668508287293","0.843538781660329"
"FEV1 Percent Predicted","242.090909090909","246.727272727273","76.2543911693801","81.5997299276013","0.934493180762194","-0.0977439585963955","-0.0655068192378064","0.0655068192378064","-1","non-BO","0.700552486187845","0.856118784530387"
"FEV1 Percent Predicted","246.727272727273","251.363636363636","76.9837279614869","81.656877374766","0.942770902298511","-0.0850208629830489","-0.0572290977014894","0.0572290977014894","-1","non-BO","0.729281767955801","0.873337425823614"
"FEV1 Percent Predicted","251.363636363636","256","77.5810984914389","81.7210576171495","0.949340362858424","-0.0750026717376594","-0.0506596371415762","0.0506596371415762","-1","non-BO","0.772375690607735","0.881416964575886"
"FEV1 Percent Predicted","256","260.636363636364","78.0195335285621","81.7939239341949","0.953854880361658","-0.0681583038222498","-0.0461451196383417","0.0461451196383417","-1","non-BO","0.809944751381215","0.882467771639042"
"FEV1 Percent Predicted","260.636363636364","265.272727272727","78.2720638421828","81.8771296053451","0.955969807679641","-0.0649630404875075","-0.0440301923203596","0.0440301923203596","-1","non-BO","0.813259668508287","0.882467771639042"
"FEV1 Percent Predicted","265.272727272727","269.909090909091","78.3133295383234","81.972327910043","0.955363005235925","-0.0658790828427097","-0.0446369947640747","0.0446369947640747","-1","non-BO","0.81878453038674","0.882467771639042"
"FEV1 Percent Predicted","269.909090909091","274.545454545455","78.1768114052498","82.0811721277316","0.952432931678826","-0.0703105902510254","-0.047567068321174","0.047567068321174","-1","non-BO","0.801104972375691","0.882467771639042"
"FEV1 Percent Predicted","274.545454545455","279.181818181818","77.9355993747814","82.2053155378539","0.948060339709951","-0.0769492118924873","-0.0519396602900493","0.0519396602900493","-1","non-BO","0.783425414364641","0.882467771639042"
